Time,phi,theta,psi,p,q,r,phi_dot,theta_dot,psi_dot,V_NED_x,V_NED_y,V_NED_z,Pos_NED_x,Pos_NED_y,Pos_NED_z
3.1,168.301,62.3261,-24.0919,15.708,0.93497,-2.91236,-2.80704,-1.43527,5.90723,-1.66639e+08,-1.01707e+10,-1.43636e+09,-4.52695e+07,-1.84349e+09,-5.33077e+07
3.2,170.126,56.5167,-3.08985,15.708,0.985307,-2.26996,0.318452,-1.01394,3.66555,6.26291e+08,-1.3277e+10,-1.34714e+10,1.73596e+07,-3.1712e+09,-1.40045e+09
3.3,175.64,50.7705,-5.2683,15.708,0.999813,0.289804,0.962378,-1.00289,-0.380212,3.76748e+08,-6.75994e+09,-7.65424e+09,5.50344e+07,-3.84719e+09,-2.16587e+09
3.4,171.982,43.2953,-26.0075,15.708,0.977961,2.60478,-0.638398,-1.30467,-3.61968,-2.3328e+09,-3.7786e+10,1.82143e+10,-1.78245e+08,-7.62579e+09,-3.44437e+08
3.5,170.707,35.675,-44.9418,15.708,0.920545,2.71958,-0.222579,-1.33,-3.30466,-1.09921e+09,-1.05872e+11,-2.36843e+10,-2.88167e+08,-1.8213e+10,-2.71286e+09
3.6,175.354,30.611,-47.9589,15.708,0.829654,0.537241,0.811063,-0.883827,-0.526583,1.12871e+09,-1.40239e+11,-6.68933e+10,-1.75296e+08,-3.2237e+10,-9.4022e+09
3.7,182.417,26.6492,-34.2122,15.708,0.708593,-2.09889,1.23273,-0.691466,2.39926,-4.35682e+09,-3.37373e+11,-6.37351e+10,-6.10978e+08,-6.59742e+10,-1.57757e+10
3.8,186.666,21.9958,-15.9385,15.708,0.561764,-2.96215,0.741595,-0.812173,3.18936,2.11887e+10,-6.70731e+11,-5.36935e+11,1.50789e+09,-1.33047e+11,-6.94692e+10
3.9,185.844,18.9296,-8.1528,15.708,0.394506,-1.32338,-0.143418,-0.535144,1.35886,6.1667e+10,-5.05306e+11,-1.0326e+12,7.67459e+09,-1.83578e+11,-1.72729e+11
4,181.303,18.1925,-16.8759,15.708,0.212902,1.4332,-0.79259,-0.128654,-1.52246,-2.75104e+08,-1.20184e+12,-4.36559e+11,7.64708e+09,-3.03762e+11,-2.16385e+11
4.1,176.434,17.6544,-34.8146,15.708,0.0235563,2.97921,-0.849836,-0.0939151,-3.13089,7.14385e+10,-3.95524e+12,-2.4309e+12,1.47909e+10,-6.99287e+11,-4.59475e+11
4.2,174.958,17.73,-46.938,15.708,-0.166646,2.00877,-0.257653,0.0131913,-2.11594,4.42979e+11,-3.61088e+12,-7.41066e+12,5.90888e+10,-1.06037e+12,-1.20054e+12
4.3,178.044,19.9591,-43.0842,15.708,-0.350789,-0.658409,0.538733,0.389063,0.672617,1.8536e+11,-5.04033e+12,-4.39403e+12,7.76248e+10,-1.56441e+12,-1.63994e+12
4.4,183.587,22.6608,-25.9853,15.708,-0.522175,-2.76946,0.967437,0.47152,2.98431,5.28642e+10,-2.42964e+13,-9.62837e+12,8.29112e+10,-3.99404e+12,-2.60278e+12
4.5,186.423,25.2023,-9.73184,15.708,-0.674572,-2.54123,0.494851,0.443576,2.83677,2.47462e+12,-3.66929e+13,-4.74515e+13,3.30373e+11,-7.66334e+12,-7.34793e+12
4.6,183.194,29.7073,-8.24352,15.708,-0.802439,-0.166513,-0.563518,0.78628,0.259761,3.74722e+12,-4.55359e+13,-6.81802e+13,7.05095e+11,-1.22169e+13,-1.41659e+13
4.7,175.86,34.62,-24.277,15.708,-0.901125,2.34886,-1.28004,0.857418,-2.79836,7.37047e+12,-1.33183e+14,-1.50086e+14,1.44214e+12,-2.55353e+13,-2.91745e+13
4.8,171.621,38.1847,-45.4836,15.708,-0.967042,2.88022,-0.739859,0.622159,-3.70126,3.00726e+13,-1.00251e+14,-4.50006e+14,4.44941e+12,-3.55604e+13,-7.41752e+13
4.9,175.047,43.2642,-53.6452,15.708,-0.997792,0.978758,0.597898,0.88655,-1.42447,3.68516e+13,1.30093e+14,-4.58772e+14,8.13457e+12,-2.25511e+13,-1.20052e+14
5,183.321,48.7473,-39.0218,15.708,-0.992258,-1.74943,1.44413,0.956984,2.55227,4.59443e+12,-4.6646e+14,-2.34044e+14,8.59401e+12,-6.9197e+13,-1.43457e+14
5.1,188.429,51.7493,-11.0786,15.708,-0.95064,-2.99993,0.891571,0.523945,4.87701,8.71005e+13,-1.53538e+15,-1.75953e+15,1.73041e+13,-2.22735e+14,-3.1941e+14
5.2,187.086,55.5381,6.37994,15.708,-0.874452,-1.71649,-0.23438,0.661263,3.04708,2.62077e+14,-1.08176e+15,-3.99796e+15,4.35118e+13,-3.30911e+14,-7.19206e+14
5.3,183.219,59.6889,-4.64004,15.708,-0.766465,1.01682,-0.675018,0.724464,-1.92335,3.43273e+14,-2.92931e+15,-5.79072e+15,7.78391e+13,-6.23841e+14,-1.29828e+15
5.4,186.409,60.5508,-37.6667,15.708,-0.630606,2.89125,0.556893,0.150422,-5.76424,1.10216e+15,-5.3626e+15,-1.71113e+16,1.88055e+14,-1.1601e+15,-3.00941e+15
5.5,190.709,61.4404,-64.0028,15.708,-0.471815,2.32354,0.750479,0.155257,-4.59651,2.37102e+15,6.48963e+15,-3.02062e+16,4.25157e+14,-5.11139e+14,-6.03003e+15
5.6,192.193,63.0376,-61.584,15.708,-0.295866,-0.206793,0.258909,0.278776,0.422156,1.99705e+15,3.68537e+15,-2.60944e+16,6.24862e+14,-1.42602e+14,-8.63946e+15
5.7,192.94,61.4258,-30.7577,15.708,-0.109158,-2.56245,0.130375,-0.281312,5.3802,4.85255e+15,-3.23806e+16,-7.85503e+16,1.11012e+15,-3.38066e+15,-1.64945e+16
5.8,192.489,58.2752,-0.338298,15.708,0.0815192,-2.75369,-0.0786188,-0.549885,5.30919,1.48796e+16,2.59955e+16,-1.9496e+17,2.59808e+15,-7.81113e+14,-3.59905e+16
5.9,187.93,56.5425,5.84338,15.708,0.269232,-0.618976,-0.79568,-0.302416,1.07891,1.51973e+16,8.24268e+16,-1.78649e+17,4.1178e+15,7.46157e+15,-5.38554e+16
6,180.243,53.3763,-13.7274,15.708,0.447155,2.03857,-1.34167,-0.552604,-3.41575,2.33191e+16,-1.83613e+17,-3.87738e+17,6.44971e+15,-1.08997e+16,-9.26292e+16
6.1,173.015,47.8747,-39.7332,15.708,0.608816,2.9742,-1.26164,-0.960208,-4.53886,9.18289e+16,-8.33568e+16,-1.29251e+18,1.56326e+16,-1.92354e+16,-2.2188e+17
6.2,174.405,42.7856,-50.4359,15.708,0.748338,1.39762,0.24268,-0.888223,-1.86798,1.51941e+17,5.79624e+17,-1.8757e+18,3.08267e+16,3.8727e+16,-4.09449e+17
6.3,181.881,37.9341,-40.1514,15.708,0.860647,-1.35948,1.30487,-0.846746,1.79499,2.5892e+17,1.51654e+17,-3.50267e+18,5.67187e+16,5.38924e+16,-7.59716e+17
6.4,187.671,30.9173,-20.2174,15.708,0.941659,-2.96828,1.01041,-1.22467,3.47912,7.06682e+17,3.02657e+18,-8.60274e+18,1.27387e+17,3.5655e+17,-1.61999e+18
6.5,187.579,23.7323,-7.81881,15.708,0.988427,-2.06986,-0.0159476,-1.25401,2.16397,8.46575e+17,1.13915e+19,-7.46042e+18,2.12045e+17,1.4957e+18,-2.36603e+18
6.6,183.196,18.322,-11.8889,15.708,0.999251,0.576897,-0.765112,-0.944278,-0.710364,4.68257e+17,4.25719e+18,-4.87527e+18,2.5887e+17,1.92142e+18,-2.85356e+18
6.7,178.49,12.8889,-28.2309,15.708,0.973738,2.73637,-0.821238,-0.948247,-2.85221,2.79723e+18,-6.18489e+18,-4.07073e+19,5.38594e+17,1.30293e+18,-6.92429e+18
6.8,176.579,6.99142,-43.016,15.708,0.912814,2.58452,-0.333537,-1.02931,-2.58049,7.14891e+18,3.6252e+19,-8.49621e+19,1.25348e+18,4.92813e+18,-1.54205e+19
6.9,176.878,2.22726,-44.1826,15.708,0.818697,0.249609,0.0521353,-0.831503,-0.203618,9.55213e+18,6.28991e+19,-1.08225e+20,2.2087e+18,1.1218e+19,-2.6243e+19
7,177.059,-1.07234,-30.837,15.708,0.694807,-2.29614,0.0316583,-0.575888,2.32924,2.41229e+19,1.04863e+20,-2.9309e+20,4.62099e+18,2.17044e+19,-5.55521e+19
7.1,176.228,-3.24094,-14.0427,15.708,0.545651,-2.90241,-0.145062,-0.378493,2.93116,4.49483e+19,5.0376e+20,-4.33134e+20,9.11582e+18,7.20803e+19,-9.88655e+19
7.2,175.32,-4.95111,-7.82845,15.708,0.376652,-1.05711,-0.158548,-0.298481,1.0846,3.33976e+19,7.42125e+20,-1.87064e+20,1.24556e+19,1.46293e+20,-1.17572e+20
7.3,175.573,-6.82532,-17.3924,15.708,0.193957,1.6811,0.044139,-0.327112,-1.66922,9.19851e+19,4.73928e+20,-1.09047e+21,2.16541e+19,1.93686e+20,-2.26619e+20
7.4,177.049,-7.96832,-34.6844,15.708,0.00420798,2.99934,0.257728,-0.199491,-3.01803,2.72898e+20,2.53157e+21,-2.82279e+21,4.89439e+19,4.46842e+20,-5.08898e+20
7.5,177.887,-7.35867,-45.0366,15.708,-0.185694,1.78413,0.146149,0.106405,-1.8068,2.322e+20,5.53101e+21,-1.16453e+21,7.21639e+19,9.99944e+20,-6.25352e+20
7.6,176.86,-4.99959,-39.7339,15.708,-0.368843,-0.938068,-0.17922,0.411737,0.925493,4.00632e+20,3.40865e+21,-4.25683e+21,1.12227e+20,1.34081e+21,-1.05103e+21
7.7,175.72,-0.821049,-23.5208,15.708,-0.538579,-2.86791,-0.199012,0.729292,2.82973,1.73228e+21,1.17904e+22,-1.94862e+22,2.85456e+20,2.51985e+21,-2.99965e+21
7.8,176.291,4.09581,-10.2216,15.708,-0.68873,-2.37533,0.0997239,0.858153,2.32114,2.44542e+21,3.92523e+22,-1.92248e+22,5.29998e+20,6.44508e+21,-4.92213e+21
7.9,176.817,8.7073,-11.2173,15.708,-0.813835,0.123623,0.0918859,0.804857,-0.17378,3.38803e+21,5.33863e+22,-2.70002e+22,8.68801e+20,1.17837e+22,-7.62216e+21
8,175.262,12.9117,-26.2412,15.708,-0.909345,2.51815,-0.271438,0.733798,-2.62216,9.48837e+21,1.34295e+23,-8.11905e+22,1.81764e+21,2.52133e+22,-1.57412e+22
8.1,173.42,16.872,-43.2528,15.708,-0.971787,2.78568,-0.321558,0.691207,-2.96908,6.03324e+21,3.30046e+23,3.80126e+22,2.42096e+21,5.82179e+22,-1.19399e+22
8.2,175.139,22.1697,-48.0908,15.708,-0.99889,0.700234,0.300082,0.924629,-0.8444,-7.17966e+21,2.65401e+23,1.95907e+23,1.703e+21,8.4758e+22,7.65071e+21
8.3,181.444,28.1212,-35.7267,15.708,-0.989669,-1.97668,1.10039,1.03873,2.15795,3.85098e+22,2.66979e+23,-4.31406e+23,5.55398e+21,1.11456e+23,-3.54899e+22
8.4,187.049,32.127,-15.4868,15.708,-0.944458,-2.98395,0.97826,0.699138,3.53253,1.04435e+23,1.56513e+24,-8.61757e+23,1.59974e+22,2.67969e+23,-1.21666e+23
8.5,185.949,36.113,-4.70313,15.708,-0.864902,-1.47078,-0.191929,0.695701,1.88211,7.66168e+22,2.89509e+24,7.81261e+21,2.36591e+22,5.57478e+23,-1.20884e+23
8.6,178.581,40.6005,-13.9671,15.708,-0.753894,1.28471,-1.28606,0.783205,-1.61687,2.30736e+23,4.68238e+24,-1.45534e+24,4.67327e+22,1.02572e+24,-2.66418e+23
8.7,171.929,42.3705,-36.9886,15.708,-0.615471,2.95505,-1.16098,0.308923,-4.01801,3.57406e+23,1.32847e+25,-4.43074e+22,8.24733e+22,2.35419e+24,-2.70849e+23
8.8,172.183,43.2752,-53.951,15.708,-0.454666,2.12935,0.0444212,0.157903,-2.9605,-4.38336e+23,1.91743e+25,1.30491e+25,3.86397e+22,4.27162e+24,1.03406e+24
8.9,179.189,44.9997,-50.1198,15.708,-0.277328,-0.494941,1.22273,0.300992,0.668679,2.94803e+22,1.78736e+25,6.14352e+24,4.15877e+22,6.05898e+24,1.64841e+24
9,186.882,44.2113,-28.3591,15.708,-0.0899042,-2.70117,1.34267,-0.137607,3.79796,2.33042e+24,6.47232e+25,-8.31221e+24,2.7463e+23,1.25313e+25,8.17191e+23
9.1,188.773,41.4858,-8.13912,15.708,0.100789,-2.62581,0.330046,-0.475699,3.52905,-2.00565e+24,1.29168e+26,7.48885e+25,7.40649e+22,2.54481e+25,8.30604e+24
9.2,183.408,39.6741,-5.84025,15.708,0.287817,-0.332513,-0.936313,-0.316198,0.401229,-4.07292e+24,1.07574e+26,9.53862e+25,-3.33228e+23,3.62055e+25,1.78447e+25
9.3,175.423,36.6197,-22.0732,15.708,0.464378,2.24165,-1.39364,-0.533083,-2.83318,1.45459e+25,3.31461e+26,-7.84543e+25,1.12136e+24,6.93517e+25,9.99922e+24
9.4,171.555,31.028,-41.5858,15.708,0.624052,2.92236,-0.675082,-0.975942,-3.4056,4.28226e+24,9.28704e+26,2.81416e+26,1.54958e+24,1.62222e+26,3.81408e+25
9.5,174.018,25.9121,-48.3251,15.708,0.761033,1.13465,0.42988,-0.892896,-1.17622,-3.35152e+25,1.20091e+27,9.00583e+26,-1.80194e+24,2.82313e+26,1.28199e+26
9.6,179.913,21.3466,-38.0079,15.708,0.870339,-1.61146,1.02882,-0.796824,1.8007,2.02981e+22,2.589e+27,9.48298e+26,-1.79991e+24,5.41213e+26,2.23029e+26
9.7,184.386,15.1778,-20.1764,15.708,0.947995,-2.99643,0.780584,-1.07665,3.11217,-2.22013e+26,5.505e+27,5.06799e+27,-2.40012e+25,1.09171e+27,7.29828e+26
9.8,185.048,8.63744,-9.85449,15.708,0.991177,-1.85041,0.11565,-1.14152,1.80152,-7.37946e+26,2.88349e+27,1.11978e+28,-9.77958e+25,1.38006e+27,1.8496e+27
9.9,183.808,3.30431,-15.2218,15.708,0.998315,0.858594,-0.216388,-0.930806,-0.936766,-1.3674e+26,3.85641e+27,3.2921e+27,-1.1147e+26,1.7657e+27,2.17881e+27
10,183.413,-1.25392,-31.8201,15.708,0.96915,2.84237,-0.0690377,-0.795561,-2.89695,4.03597e+26,3.16189e+28,6.0383e+27,-7.11101e+25,4.92759e+27,2.78264e+27
10.1,184.608,-5.48603,-46.0626,15.708,0.904742,2.42528,0.208602,-0.738643,-2.48579,-2.49015e+27,5.2189e+28,5.33425e+28,-3.20125e+26,1.01465e+28,8.1169e+27
10.2,185.678,-10.1145,-46.2429,15.708,0.807433,-0.0403575,0.18677,-0.807827,-0.0314706,-3.66878e+27,6.94802e+28,7.58751e+28,-6.87003e+26,1.70945e+28,1.57044e+28
10.3,184.27,-15.2501,-32.1288,15.708,0.680761,-2.47191,-0.245754,-0.896331,2.46337,-7.30244e+27,1.96952e+29,1.72515e+29,-1.41725e+27,3.67897e+28,3.29559e+28
10.4,180.514,-19.0163,-15.4019,15.708,0.529334,-2.81552,-0.655463,-0.657317,2.91939,-3.46033e+28,2.0379e+29,5.50204e+29,-4.87758e+27,5.71686e+28,8.79763e+28
10.5,178.71,-21.049,-10.6279,15.708,0.358658,-0.780952,-0.315004,-0.354769,0.833219,-4.53152e+28,2.83802e+28,6.33146e+29,-9.40909e+27,6.00067e+28,1.51291e+29
10.6,183.59,-21.8828,-22.425,15.708,0.174939,1.91326,0.851787,-0.145538,-2.05898,-3.02365e+28,7.93788e+29,7.06361e+29,-1.24327e+28,1.39385e+29,2.21927e+29
10.7,195.267,-19.1135,-40.4872,15.708,-0.0151419,2.99141,2.03803,0.483333,-3.15245,-1.80163e+29,1.49822e+30,3.02484e+30,-3.04491e+28,2.89207e+29,5.24411e+29
10.8,207.736,-14.814,-48.6435,15.708,-0.204672,1.54281,2.17619,0.750408,-1.42354,-3.51871e+29,-1.1504e+29,4.79346e+30,-6.56362e+28,2.77703e+29,1.00376e+30
10.9,220.013,-16.7651,-41.383,15.708,-0.386759,-1.20895,2.14282,-0.340533,1.26719,-1.98329e+29,3.19261e+30,3.89529e+30,-8.54691e+28,5.96965e+29,1.39329e+30
11,243.378,-27.4528,-27.1501,15.708,-0.554781,-2.93955,4.07799,-1.86534,2.48411,-8.5435e+29,1.19e+31,1.6101e+31,-1.70904e+29,1.78697e+30,3.00339e+30
11.1,299.618,-39.3132,-22.4514,15.708,-0.702629,-2.1872,9.81576,-2.07003,0.820083,-2.6133e+30,6.46971e+30,3.82839e+31,-4.32234e+29,2.43394e+30,6.83177e+30
11.2,340.364,-41.6852,-16.5786,15.708,-0.824926,0.412603,7.11142,-0.414,1.025,-3.48297e+30,1.35604e+31,5.28334e+31,-7.80531e+29,3.78998e+30,1.21151e+31
11.3,347.59,-42.904,5.03948,15.708,-0.917225,2.66389,1.26124,-0.212724,3.77306,-9.5254e+30,3.41074e+31,1.434e+32,-1.73307e+30,7.20072e+30,2.64551e+31
11.4,349.618,-45.4906,27.4014,15.708,-0.976169,2.66508,0.353873,-0.451443,3.90289,-2.20437e+31,-8.99645e+31,2.69975e+32,-3.93744e+30,-1.79573e+30,5.34526e+31
11.5,356.032,-50.9539,31.7328,15.708,-0.999615,0.41516,1.11952,-0.953522,0.755972,-1.58134e+31,-1.50527e+32,1.62166e+32,-5.51878e+30,-1.68484e+31,6.96692e+31
11.6,363.171,-55.6688,10.0813,15.708,-0.986709,-2.18543,1.24594,-0.822913,-3.7789,-1.99167e+31,3.06203e+32,3.85895e+32,-7.51045e+30,1.37718e+31,1.08259e+32
11.7,365.573,-58.2743,-22.2358,15.708,-0.937922,-2.94006,0.419231,-0.454737,-5.6404,-1.09743e+32,3.00208e+32,1.61815e+33,-1.84848e+31,4.37927e+31,2.70074e+32
11.8,365.543,-62.6139,-37.0268,15.708,-0.855028,-1.21132,-0.00514849,-0.757405,-2.5815,-1.89611e+32,-4.22264e+32,2.45103e+33,-3.74459e+31,1.56627e+30,5.15177e+32
11.9,376.557,-65.4893,-17.1094,15.708,-0.741041,1.54059,1.9222,-0.501859,3.47623,-3.27481e+32,4.31307e+32,4.65846e+33,-7.0194e+31,4.4697e+31,9.81024e+32
12,404.692,-68.3854,-4.57228,15.708,-0.600106,2.99121,4.91061,-0.505466,2.18814,-9.21822e+32,-2.55007e+33,1.17339e+34,-1.62376e+32,-2.1031e+32,2.15441e+33
12.1,445.313,-68.2491,4.82242,15.708,-0.437348,1.91525,7.0896,0.0237992,1.63968,-1.2397e+33,-1.19627e+34,1.26537e+34,-2.86346e+32,-1.40658e+33,3.41978e+33
12.2,411.227,-67.951,4.07918,15.708,-0.258686,-0.778459,-5.94918,0.0520199,-0.12972,-1.24695e+33,-4.93201e+33,1.53293e+34,-4.11041e+32,-1.89978e+33,4.95271e+33
12.3,313.112,-61.0516,-5.71393,15.708,-0.0706165,-2.81463,-17.1242,1.20417,-1.70922,-4.64955e+33,-6.43389e+33,6.15394e+34,-8.75996e+32,-2.54317e+33,1.11067e+34
12.4,316.148,-62.7546,-22.1215,15.708,0.120021,-2.47337,0.52995,-0.297224,-2.86367,-8.52006e+33,-7.53539e+34,8.94788e+34,-1.728e+33,-1.00786e+34,2.00545e+34
12.5,345.881,-61.9254,-23.0364,15.708,0.306293,-0.0429391,5.18932,0.144731,-0.159669,-7.18959e+33,-6.91604e+34,7.3464e+34,-2.44696e+33,-1.69946e+34,2.74009e+34
12.6,347.286,-57.171,2.56081,15.708,0.481427,2.42376,0.245231,0.829791,4.46755,-2.43715e+34,1.82383e+33,3.35596e+35,-4.88411e+33,-1.68122e+34,6.09605e+34
12.7,348.775,-50.5333,28.4704,15.708,0.639055,2.84319,0.259948,1.1585,4.52207,-6.32594e+34,-3.7448e+35,7.32143e+35,-1.12101e+34,-5.42602e+34,1.34175e+35
12.8,354.643,-45.608,35.0382,15.708,0.773443,0.861068,1.024,0.859635,1.1463,-8.12299e+34,-7.75156e+35,8.323e+35,-1.9333e+34,-1.31776e+35,2.17405e+35
12.9,363.382,-40.4162,20.6633,15.708,0.879704,-1.84837,1.52524,0.906144,-2.50889,-1.86932e+35,-1.10796e+36,2.16299e+36,-3.80262e+34,-2.42572e+35,4.33703e+35
13,368.438,-32.987,0.13344,15.708,0.953976,-2.99655,0.882469,1.29663,-3.58314,-3.71626e+35,-4.66611e+36,3.39749e+36,-7.51888e+34,-7.09183e+35,7.73453e+35
13.1,366.925,-26.135,-9.55449,15.708,0.993556,-1.61364,-0.264082,1.1959,-1.69086,-1.75385e+35,-7.7875e+36,-4.43008e+35,-9.27273e+34,-1.48793e+36,7.29152e+35
13.2,361.459,-20.8611,-2.08426,15.708,0.997006,1.13226,-0.953884,0.920478,1.3038,-3.48964e+35,-2.13019e+36,4.01519e+36,-1.27624e+35,-1.70095e+36,1.13067e+36
13.3,356.614,-14.9556,15.3864,15.708,0.9642,2.92178,-0.84575,1.03069,3.04921,-2.26583e+36,-1.08932e+37,2.71472e+37,-3.54207e+35,-2.79027e+36,3.84539e+36
13.4,355.261,-8.90128,28.1157,15.708,0.89633,2.24336,-0.236098,1.05668,2.22168,-3.47665e+36,-4.59679e+37,3.0936e+37,-7.01872e+35,-7.38707e+36,6.93899e+36
13.5,356.261,-4.49083,25.883,15.708,0.795866,-0.329946,0.174623,0.769769,-0.389683,-5.08395e+36,-6.19094e+37,4.71837e+37,-1.21027e+36,-1.3578e+37,1.16574e+37
13.6,357.317,-1.49557,10.6374,15.708,0.66646,-2.62456,0.18432,0.522771,-2.66086,-1.39644e+37,-1.62154e+38,1.32496e+38,-2.60671e+36,-2.97934e+37,2.4907e+37
13.7,357.446,0.749568,-4.96248,15.708,0.512819,-2.7023,0.0224023,0.391851,-2.7227,-1.30548e+37,-4.17319e+38,2.65055e+37,-3.91218e+36,-7.15253e+37,2.75575e+37
13.8,357.242,2.56747,-7.90096,15.708,0.340529,-0.497487,-0.0354797,0.317283,-0.512861,-4.24893e+36,-4.1231e+38,-9.26737e+37,-4.33708e+36,-1.12756e+38,1.82901e+37
13.9,357.715,4.00021,4.25765,15.708,0.155855,2.12753,0.0824596,0.250062,2.12208,-6.11153e+37,-6.71631e+38,5.93805e+38,-1.04486e+37,-1.79919e+38,7.76706e+37
14,358.75,4.32986,21.2345,15.708,-0.034486,2.95549,0.18074,0.057534,2.96302,-9.84256e+37,-2.4309e+39,4.6197e+38,-2.02912e+37,-4.23009e+38,1.23868e+38
