Time,phi,theta,psi,p,q,r,phi_dot,theta_dot,psi_dot,V_NED_x,V_NED_y,V_NED_z,Pos_NED_x,Pos_NED_y,Pos_NED_z
3.6,181.539,-4.23029,-2.80313,15.708,0.829654,0.537241,-0.00754815,-0.815974,-0.558425,8.90717e+08,-6.25544e+10,2.90596e+10,2.93448e+08,-1.66664e+10,6.24936e+09
3.8,176.74,-10.4436,31.4864,15.708,0.561764,-2.96215,-0.418837,-0.542214,2.99233,-3.79865e+09,-3.17006e+11,3.68361e+11,-4.66282e+08,-8.00676e+10,7.99216e+10
4,178.616,-13.589,14.814,15.708,0.212902,1.4332,0.16369,-0.274491,-1.45494,-2.22171e+10,3.33305e+11,3.09862e+11,-4.9097e+09,-1.34067e+10,1.41894e+11
4.2,184.628,-11.1268,-8.70636,15.708,-0.166646,2.00877,0.524728,0.214867,-2.05254,-1.34192e+11,5.45054e+11,3.1096e+12,-3.1748e+10,9.56041e+10,7.63814e+11
4.4,181.059,-6.72502,23.6979,15.708,-0.522175,-2.76946,-0.311485,0.384132,2.82781,-1.50351e+11,1.16208e+13,-5.80054e+12,-6.18183e+10,2.41976e+12,-3.96293e+11
4.6,181.116,2.43167,25.787,15.708,-0.802439,-0.166513,0.00493651,0.799072,0.182307,-2.10596e+11,2.28459e+13,-1.36641e+13,-1.03938e+11,6.98895e+12,-3.12911e+12
4.8,176.954,13.1357,-7.70412,15.708,-0.967042,2.88022,-0.363166,0.934104,-2.92265,4.08165e+11,1.41282e+14,-1.29997e+14,-2.23046e+10,3.52454e+13,-2.91285e+13
5,183.165,24.3974,13.5926,15.708,-0.992258,-1.74943,0.542039,0.982764,1.85849,5.5317e+12,-1.88584e+14,1.18971e+13,1.08404e+12,-2.47141e+12,-2.67491e+13
5.2,185.42,32.7305,36.9267,15.708,-0.874452,-1.71649,0.196713,0.727202,2.03628,5.45554e+13,-8.08904e+14,-7.68934e+14,1.19951e+13,-1.64252e+14,-1.80536e+14
5.4,177.73,36.7547,-4.11099,15.708,-0.630606,2.89125,-0.671008,0.351175,-3.58121,1.63663e+14,-6.32458e+15,9.80274e+14,4.47278e+13,-1.42917e+15,1.55189e+13
5.6,178.815,40.1297,-1.06921,15.708,-0.295866,-0.206793,0.0946596,0.29453,0.265445,1.13032e+14,-4.08691e+15,4.39978e+14,6.73342e+13,-2.24655e+15,1.03515e+14
5.8,180.574,34.9264,37.6979,15.708,0.0815192,-2.75369,0.153484,-0.454074,3.38307,-7.18788e+14,-3.4629e+16,4.83203e+16,-7.64235e+13,-9.17235e+15,9.76757e+15
6,175.325,27.9024,10.9199,15.708,0.447155,2.03857,-0.45803,-0.612957,-2.33682,-4.52895e+15,1.06179e+17,3.09224e+16,-9.82214e+14,1.20635e+16,1.5952e+16
6.2,175.032,17.9945,-5.64563,15.708,0.748338,1.39762,-0.0255893,-0.86463,-1.44562,-1.97423e+16,3.00167e+17,2.71982e+17,-4.93068e+15,7.20969e+16,7.03485e+16
6.4,183.083,7.15595,29.2405,15.708,0.941659,-2.96828,0.702604,-0.945844,3.04439,-7.45049e+16,2.59839e+18,-2.09483e+17,-1.98317e+16,5.91774e+17,2.84519e+16
6.6,182.649,-3.98142,22.1012,15.708,0.999251,0.576897,-0.0378631,-0.971919,-0.623016,-1.76955e+16,-1.66775e+17,6.11304e+17,-2.33708e+16,5.58419e+17,1.50713e+17
6.8,189.447,-11.6671,-8.66256,15.708,0.912814,2.58452,0.593188,-0.670704,-2.68465,5.61532e+17,4.79295e+18,-1.89775e+19,8.89357e+16,1.51701e+18,-3.64478e+18
7,191.451,-24.1392,17.1296,15.708,0.694807,-2.29614,0.174852,-1.08839,2.25079,3.08956e+18,-4.95183e+19,-4.04183e+19,7.06847e+17,-8.38666e+18,-1.17284e+19
7.2,221.847,-32.5042,27.9019,15.708,0.376652,-1.05711,2.65261,-0.729983,0.940064,5.39129e+18,-2.17203e+19,-1.25081e+20,1.78511e+18,-1.27307e+19,-3.67447e+19
7.4,276.786,-0.367811,19.8883,15.708,0.00420798,2.99934,4.79428,2.80443,-0.699315,1.73204e+19,-8.36589e+20,2.4479e+20,5.24918e+18,-1.80048e+20,1.22133e+19
7.6,295.229,-11.719,21.5494,15.708,-0.368843,-0.938068,1.60947,-0.990582,0.144954,-2.00511e+19,-2.55605e+18,5.35474e+20,1.23897e+18,-1.8056e+20,1.19308e+20
7.8,349.382,-33.8931,3.90407,15.708,-0.68873,-2.37533,4.7258,-1.93505,-1.53984,-1.93514e+20,-2.30772e+21,7.09315e+21,-3.74639e+19,-6.42103e+20,1.53794e+21
8,350.124,-39.42,41.4482,15.708,-0.909345,2.51815,0.0647326,-0.482316,3.27635,-1.31423e+21,2.02931e+22,1.78432e+22,-3.0031e+20,3.41652e+21,5.10657e+21
8.2,347.225,-50.2547,52.9952,15.708,-0.99889,0.700234,-0.252984,-0.945499,1.00767,-1.18763e+21,-1.28212e+22,4.24004e+22,-5.37836e+20,8.52277e+20,1.35867e+22
8.4,253.554,-59.8257,97.0067,15.708,-0.944458,-2.98395,-8.17433,-0.835229,3.84072,-2.27086e+21,2.67512e+23,-1.65188e+23,-9.92007e+20,5.43548e+22,-1.94509e+22
8.6,226.591,-59.4632,81.7485,15.708,-0.753894,1.28471,-2.35302,0.0316328,-1.33152,1.66604e+22,1.93083e+23,-6.05957e+23,2.34007e+21,9.29714e+22,-1.40642e+23
8.8,340.115,-51.8947,77.5843,15.708,-0.454666,2.12935,9.90685,0.660474,-0.3634,2.00595e+22,2.10847e+24,-2.31157e+24,6.35197e+21,5.14664e+23,-6.02956e+23
9,208.77,-55.2249,88.5438,15.708,-0.0899042,-2.70117,-11.462,-0.290611,0.956401,4.01392e+23,-8.39842e+24,-3.59402e+24,8.66304e+22,-1.16502e+24,-1.32176e+24
9.2,379.25,-57.1466,83.6791,15.708,0.287817,-0.332513,14.8772,-0.167704,-0.424528,4.35091e+23,-4.75712e+24,-7.56098e+24,1.73649e+23,-2.11644e+24,-2.83395e+24
9.4,8729.29,-53.5208,-640.968,15.708,0.624052,2.92236,728.679,0.316409,-63.2374,1.53333e+24,-1.15846e+26,5.69072e+25,4.80315e+23,-2.52857e+25,8.54748e+24
9.6,8705.38,-52.6489,-639.586,15.708,0.870339,-1.61146,-2.08689,0.0760955,0.120538,-7.539e+24,-7.41921e+25,2.63087e+26,-1.02748e+24,-4.01241e+25,6.11649e+25
9.8,8630.28,-47.8191,-634.172,15.708,0.991177,-1.85041,-6.55366,0.421476,0.472451,3.95543e+24,-9.45394e+26,6.92026e+26,-2.36399e+23,-2.29203e+26,1.9957e+26
10,8630.13,-31.0592,-594.862,15.708,0.96915,2.84237,-0.0127084,1.46257,3.43044,-1.26668e+26,3.66731e+27,2.76558e+26,-2.557e+25,5.04258e+26,2.54882e+26
10.2,8637.51,-21.9098,-596.13,15.708,0.807433,-0.0403575,0.64393,0.798434,-0.110578,-2.38788e+26,7.78077e+27,-2.10087e+26,-7.33276e+25,2.06041e+27,2.12864e+26
10.4,8645.66,-14.3337,-629.785,15.708,0.529334,-2.81552,0.710821,0.661145,-2.93703,-1.42851e+27,5.53424e+28,-8.67374e+27,-3.59029e+26,1.31289e+28,-1.52188e+27
10.6,8638.86,-13.0017,-607.164,15.708,0.174939,1.91326,-0.593029,0.116236,1.97412,3.02537e+27,-1.42976e+28,-6.84118e+28,2.46044e+26,1.02694e+28,-1.52043e+28
10.8,8636.45,-14.5778,-588.868,15.708,-0.204672,1.54281,-0.210209,-0.137544,1.59662,3.71011e+27,1.74676e+29,-2.45982e+29,9.88067e+26,4.52045e+28,-6.44007e+28
11,8645.47,-20.0647,-624.385,15.708,-0.554781,-2.93955,0.787401,-0.478816,-3.09944,6.29485e+28,-1.58134e+30,-3.40792e+29,1.35778e+28,-2.71064e+29,-1.32559e+29
11.2,8640.36,-29.6894,-619.571,15.708,-0.824926,0.412603,-0.446293,-0.839915,0.420042,8.6274e+28,-3.18082e+30,3.87603e+29,3.08326e+28,-9.07228e+29,-5.50383e+28
11.4,8634.28,-37.5436,-581.39,15.708,-0.976169,2.66508,-0.530659,-0.685413,3.33197,6.50622e+29,-2.13272e+31,6.7955e+29,1.60957e+29,-5.17267e+30,8.08716e+28
11.6,8629.97,-45.7052,-616.062,15.708,-0.986709,-2.18543,-0.375912,-0.712231,-3.02575,-1.4171e+30,2.18778e+31,1.9243e+31,-1.22463e+29,-7.97113e+29,3.92948e+30
11.8,8608.76,-52.3446,-633.984,15.708,-0.855028,-1.21132,-1.85093,-0.579394,-1.56391,-4.52613e+30,2.07001e+31,1.0293e+32,-1.02769e+30,3.34292e+30,2.45155e+31
12,8692.04,-40.8619,-600.514,15.708,-0.600106,2.99121,7.26727,1.00205,2.92076,-3.35359e+31,6.25212e+32,3.64759e+32,-7.73486e+30,1.28385e+32,9.74673e+31
12.2,8651.69,-40.5314,-608.084,15.708,-0.258686,-0.778459,-3.52076,0.0288459,-0.660617,-1.02109e+31,4.39293e+32,-9.88581e+31,-9.77703e+30,2.16244e+32,7.76957e+31
12.4,8650.38,-34.642,-642.895,15.708,0.120021,-2.47337,-0.114579,0.513942,-3.03784,-1.45305e+32,6.35064e+33,-1.49054e+33,-3.88381e+31,1.48637e+33,-2.20412e+32
12.6,8638.76,-28.3773,-611.091,15.708,0.481427,2.42376,-1.01424,0.5467,2.77549,7.16015e+32,-7.97653e+33,-1.23181e+34,1.04365e+32,-1.08933e+32,-2.68404e+33
12.8,8637.39,-19.1373,-600.677,15.708,0.773443,0.861068,-0.119396,0.806346,0.908761,1.73447e+33,-1.07932e+34,-3.70317e+34,4.51258e+32,-2.26758e+33,-1.00904e+34
13,8644.47,-7.06912,-635.608,15.708,0.953976,-2.99655,0.618282,1.05314,-3.04831,1.36404e+34,-2.31204e+35,-1.67839e+35,3.17935e+33,-4.85085e+34,-4.36581e+34
13.2,8643.67,3.50072,-621.903,15.708,0.997006,1.13226,-0.0702805,0.922392,1.19598,-5.07068e+33,4.70222e+34,9.52171e+34,2.16521e+33,-3.9104e+34,-2.46147e+34
13.4,8649.7,11.0298,-595.03,15.708,0.89633,2.24336,0.526583,0.657036,2.34511,8.37041e+33,-1.74002e+36,1.24468e+36,3.83929e+33,-3.87107e+35,2.24322e+35
13.6,8650.07,23.6909,-624.781,15.708,0.66646,-2.62456,0.0323468,1.10489,-2.59627,-3.24218e+35,1.16779e+36,7.63879e+36,-6.10044e+34,-1.53549e+35,1.75208e+36
13.8,8678.87,29.2567,-629.172,15.708,0.340529,-0.497487,2.51257,0.485709,-0.383111,-1.94455e+35,-4.63204e+36,9.07822e+36,-9.98953e+34,-1.07996e+36,3.56772e+36
14,8724.39,-1.57986,-616.911,15.708,-0.034486,2.95549,3.97289,-2.69099,1.06996,-4.26248e+36,8.80421e+37,3.91293e+37,-9.5239e+35,1.65285e+37,1.13936e+37
14.2,8745.39,15.096,-621.425,15.708,-0.40453,-1.46853,1.83238,1.45524,-0.393967,1.97282e+36,4.8188e+37,-9.3109e+37,-5.57827e+35,2.61661e+37,-7.22821e+36
14.4,8807.43,35.4929,-609.508,15.708,-0.716266,-1.97862,5.41365,1.77997,1.04,-4.21546e+36,6.56142e+38,-4.41189e+38,-1.40092e+36,1.57394e+38,-9.5466e+37
14.6,8808.5,40.0704,-651.417,15.708,-0.924762,2.78472,0.094036,0.399461,-3.6573,1.29705e+38,-2.74958e+38,-3.21803e+39,2.45401e+37,1.02403e+38,-7.39073e+38
14.8,8802.91,50.8375,-653.19,15.708,-0.999965,0.126203,-0.487881,0.939607,-0.154691,-4.33602e+37,3.04438e+39,-1.41397e+39,1.58681e+37,7.11279e+38,-1.02187e+39
15,8730.75,59.4697,-681.114,15.708,-0.931036,-2.86867,-6.29724,0.753301,-2.4368,1.27863e+39,-3.4944e+40,-4.5414e+39,2.71594e+38,-6.27753e+39,-1.93015e+39
15.2,8752.57,57.9796,-664.566,15.708,-0.72791,1.78206,1.90378,-0.130033,1.44402,9.41895e+37,-6.76833e+40,5.45707e+40,2.90432e+38,-1.98142e+40,8.984e+39
15.4,8746.05,61.8046,-655.165,15.708,-0.419865,1.68323,-0.569038,0.333786,0.820436,7.76531e+39,-3.01188e+41,4.74444e+40,1.84349e+39,-8.00519e+40,1.84729e+40
15.6,8498.57,61.3717,-622.779,15.708,-0.0513023,-2.90176,-21.5963,-0.037775,2.82623,-5.07534e+40,4.12038e+41,1.00248e+42,-8.30718e+39,2.3558e+39,2.18968e+41
15.8,8511.37,61.1972,-622.509,15.708,0.324655,0.247036,1.1167,-0.0152276,0.0235515,-2.72211e+40,2.68137e+41,4.97914e+41,-1.37514e+40,5.59831e+40,3.18551e+41
16,8668.32,48.7369,-624.72,15.708,0.653818,2.73743,13.6967,-1.08737,-0.192932,-5.35354e+41,1.34757e+43,2.87556e+42,-1.20822e+41,2.75112e+42,8.93663e+41
16.2,8812.42,57.5691,-607.077,15.708,0.888741,-2.06799,12.5749,0.770758,1.53961,-4.31314e+40,2.91566e+43,-2.344e+43,-1.29448e+41,8.58244e+42,-3.79433e+42
16.4,8823.3,52.0246,-593.091,15.708,0.995563,-1.36178,0.949602,-0.483848,1.22047,-3.76586e+42,1.07703e+44,9.34066e+42,-8.8262e+41,3.0123e+43,-1.9262e+42
16.6,8847.65,38.9313,-626.699,15.708,0.958888,2.97386,2.12518,-1.14261,-2.93279,2.07932e+43,-2.8323e+44,-3.14215e+44,3.27601e+42,-2.65229e+43,-6.47692e+43
16.8,8829.56,29.9391,-620.772,15.708,0.784002,-0.616449,-1.57841,-0.784717,0.517256,3.97995e+43,-8.22759e+44,-3.64773e+44,1.12359e+43,-1.91075e+44,-1.37724e+44
17,8829.35,19.5317,-589.825,15.708,0.496111,-2.56379,-0.0189127,-0.90822,2.70061,2.58699e+44,-4.70013e+45,-2.91735e+45,6.29757e+43,-1.1311e+45,-7.21194e+44
17.2,8817.51,18.978,-618.062,15.708,0.136713,2.3219,-1.03269,-0.0483131,-2.46419,-1.83447e+44,-5.26429e+45,9.31861e+45,2.62862e+43,-2.18396e+45,1.14253e+45
17.4,8816.69,21.143,-630.636,15.708,-0.242391,1.01925,-0.0717217,0.18893,-1.09725,4.92179e+44,-2.51869e+46,8.14864e+45,1.24722e+44,-7.22135e+45,2.77226e+45
17.6,8827.02,25.9269,-592.657,15.708,-0.586557,-2.99991,0.900909,0.41747,3.31426,-8.70432e+45,9.99417e+46,1.47239e+47,-1.61614e+45,1.2767e+46,3.222e+46
17.8,8819.44,35.7793,-605.535,15.708,-0.846179,0.976317,-0.661286,0.859791,-1.12378,-1.64109e+46,3.62617e+47,1.3071e+47,-4.89833e+45,8.52905e+46,5.83621e+46
18,8818.71,43.5382,-642.387,15.708,-0.983834,2.35046,-0.0634051,0.677089,-3.21598,-9.8872e+46,1.5259e+48,1.34304e+48,-2.46727e+46,3.9047e+47,3.2697e+47
18.2,8796.18,48.8083,-599.523,15.708,-0.979683,-2.53986,-1.96645,0.459903,3.74064,1.49982e+47,1.21955e+47,-4.09206e+48,5.32361e+45,4.14861e+47,-4.91442e+47
18.4,8860.39,55.0421,-598.647,15.708,-0.834323,-0.660928,5.60328,0.544004,0.076382,2.72154e+47,3.71915e+48,-1.0375e+49,5.97543e+46,1.15869e+48,-2.56645e+48
18.6,8990.02,41.4085,-609.056,15.708,-0.568706,2.97951,11.3131,-1.18976,-0.908294,3.42265e+48,-1.79348e+49,-7.59118e+49,7.44285e+47,-2.42826e+48,-1.77488e+49
18.8,8905.31,30.8638,-618.471,15.708,-0.221118,-1.32107,-7.39319,-0.920202,-0.821663,2.38282e+48,-7.72523e+49,1.76699e+48,1.22085e+48,-1.78787e+49,-1.73954e+49
19,8854.64,12.9943,-605.73,15.708,0.158342,-2.10073,-4.42113,-1.5594,1.11188,2.74598e+49,-5.43461e+50,-2.72087e+50,6.71281e+48,-1.26571e+50,-7.18128e+49
19.2,8827.72,18.2549,-638.151,15.708,0.514979,2.71849,-2.34974,0.459071,-2.82924,-5.69164e+49,-4.77424e+50,1.91647e+51,-4.67048e+48,-2.22056e+50,3.11481e+50
19.4,8822.98,9.43085,-642.372,15.708,0.797388,0.292374,-0.412996,-0.770044,-0.36842,-1.24108e+50,-9.29441e+50,4.08482e+51,-2.94922e+49,-4.07944e+50,1.12844e+51
19.6,8824.06,-3.90663,-609.729,15.708,0.964864,-2.91298,0.09425,-1.16391,2.8487,-1.23963e+51,3.06963e+51,3.03832e+52,-2.77419e+50,2.05983e+50,7.20509e+51
19.8,8830.24,-13.1243,-629.973,15.708,0.993268,1.64536,0.538644,-0.804394,-1.76662,2.52923e+50,1.73554e+52,-2.13627e+52,-2.26834e+50,3.67706e+51,2.93255e+51
20,8851.7,-15.685,-653.638,15.708,0.878504,1.81847,1.8734,-0.223464,-2.06522,-6.4513e+51,2.14324e+53,-9.14364e+51,-1.51709e+51,4.65419e+52,1.10382e+51
20.2,8927.81,-43.9465,-641.099,15.708,0.637115,-2.85502,6.64191,-2.46628,1.09427,1.27262e+52,5.8356e+53,-8.30596e+53,1.02814e+51,1.63254e+53,-1.65015e+53
20.4,8971.78,-42.3468,-641.868,15.708,0.303895,0.0807077,3.83645,0.139601,-0.0671085,2.26742e+51,5.38885e+53,-5.1474e+53,1.48162e+51,2.71031e+53,-2.67963e+53
20.6,8988.3,-37.5475,-606.638,15.708,-0.0731284,2.80133,1.44191,0.418816,3.07442,4.49419e+53,-3.22283e+54,-9.2359e+54,9.13654e+52,-3.73536e+53,-2.11514e+54
20.8,8989.76,-41.0839,-634.525,15.708,-0.439611,-1.94417,0.127678,-0.308611,-2.43366,1.88233e+53,-1.5987e+55,8.4749e+54,1.29012e+53,-3.57094e+54,-4.20162e+53
21,8978.79,-47.354,-657.65,15.708,-0.742729,-1.50805,-0.95802,-0.547168,-2.01802,2.30625e+54,-7.7652e+55,4.14055e+54,5.90263e+53,-1.91013e+55,4.07947e+53
21.2,8984.1,-52.5747,-613.928,15.708,-0.938793,2.94734,0.463583,-0.455597,3.81547,-3.68221e+54,-2.67488e+56,3.23507e+56,-1.4618e+53,-7.25989e+55,6.51093e+55
21.4,9093.37,-60.5337,-610.936,15.708,-0.999541,-0.452539,9.53611,-0.694546,0.261135,7.06977e+54,-1.22483e+56,-8.47543e+55,1.26778e+54,-9.70955e+55,4.81584e+55
21.6,9074.6,-64.793,-578.869,15.708,-0.916219,-2.64631,-1.63838,-0.371699,2.79836,-1.70237e+56,2.27165e+57,2.61232e+57,-3.27796e+55,3.57234e+56,5.70623e+56
21.8,9439.09,-61.8035,-593.56,15.708,-0.700835,2.21288,31.8076,0.260887,-1.28203,-3.11992e+56,1.14204e+58,-1.33222e+57,-9.5178e+55,2.64131e+57,3.04179e+56
22,9640.94,-54.9495,-581.911,15.708,-0.384435,1.17428,17.6153,0.598122,1.01653,-1.14432e+57,2.22182e+58,1.17005e+58,-3.24042e+56,7.08496e+57,2.64427e+57
22.2,9497.85,-35.3046,-601.434,15.708,-0.0126236,-2.99403,-12.4876,1.71435,-1.70372,2.73566e+57,5.96239e+58,-1.23043e+59,2.2309e+56,1.90097e+58,-2.19643e+58
22.4,9387.79,-41.5778,-595.534,15.708,0.361007,0.817363,-9.60405,-0.547443,0.514873,4.0888e+57,-6.10256e+58,-5.72924e+58,1.04085e+57,6.80462e+57,-3.34227e+58
22.6,9390.95,-36.9613,-567.284,15.708,0.682604,2.45031,0.275922,0.402867,2.46535,6.43712e+58,-7.86385e+59,-1.049e+60,1.39151e+58,-1.50472e+59,-2.43224e+59
22.8,9371.84,-20.1894,-593.017,15.708,0.905812,-2.44733,-1.66796,1.46362,-2.24568,1.38075e+59,-4.87386e+60,4.3752e+59,4.153e+58,-1.12524e+60,-1.5572e+59
23,9367.06,-7.46364,-600.831,15.708,0.998458,-0.82233,-0.41723,1.11053,-0.681896,4.07532e+59,-5.2954e+60,-6.37406e+60,1.23036e+59,-2.18432e+60,-1.43053e+60
23.2,9363.84,0.460542,-565.637,15.708,0.94719,2.99435,-0.280801,0.691516,3.07126,-1.6275e+60,-6.33593e+60,4.86313e+61,-2.02464e+59,-3.45151e+60,8.29574e+60
23.4,9363.7,10.0309,-578.503,15.708,0.759397,-1.16953,-0.0122157,0.83517,-1.12271,-5.19592e+60,6.1205e+61,8.65884e+61,-1.24165e+60,8.78948e+60,2.56134e+61
23.6,9358.92,16.1184,-604.417,15.708,0.462146,-2.21637,-0.417611,0.531237,-2.26148,-2.22671e+61,1.00658e+62,5.07378e+62,-5.69506e+60,2.8921e+61,1.27089e+62
23.8,9371.43,14.9407,-572.956,15.708,0.0982828,2.64387,1.09176,-0.102776,2.74554,-2.41506e+61,1.45641e+63,-5.85803e+62,-1.05252e+61,3.20203e+62,9.92834e+60
24,9384.56,10.3049,-568.839,15.708,-0.279747,0.457643,1.14612,-0.404546,0.359284,-7.28283e+61,1.84995e+63,3.77061e+62,-2.50909e+61,6.90194e+62,8.53405e+61
24.2,9403.12,21.7234,-602.461,15.708,-0.617454,-2.9483,1.61941,0.996445,-2.93411,5.8068e+62,5.02252e+63,-1.96803e+64,9.10452e+61,1.6947e+63,-3.85073e+63
24.4,9437.5,2.25831,-603.892,15.708,-0.866164,1.50359,3.00043,-1.69865,-0.124895,2.2523e+63,-2.80037e+64,-3.62917e+64,5.41505e+62,-3.90605e+63,-1.11091e+64
24.6,9408.09,-22.1105,-606.237,15.708,-0.990027,1.9481,-2.56628,-2.12658,-0.204619,7.00858e+63,5.43467e+63,-1.90997e+65,1.94322e+63,-2.81911e+63,-4.93085e+64
24.8,9384.39,-14.4218,-639.963,15.708,-0.97119,-2.79948,-2.06837,0.670969,-2.94318,-5.81951e+62,-4.49068e+65,3.94169e+65,1.82683e+63,-9.26328e+64,2.95253e+64
25,9368.9,-23.0762,-643.619,15.708,-0.812369,-0.0858694,-1.35176,-0.755238,-0.318993,-3.87803e+63,-9.27518e+65,8.85306e+65,1.05122e+63,-2.78136e+65,2.06586e+65
25.2,9354.51,-28.8528,-606.995,15.708,-0.536455,2.8566,-1.25604,-0.504105,3.19601,-1.19332e+65,-5.15302e+66,7.51945e+66,-2.28153e+64,-1.30874e+66,1.71048e+66
25.4,9363.05,-30.3757,-630.954,15.708,-0.183219,-1.81436,0.745122,-0.1329,-2.09078,-5.46437e+65,1.08061e+67,5.42154e+66,-1.32103e+65,8.52487e+65,2.79478e+66
25.6,9365.18,-26.5523,-652.189,15.708,0.196427,-1.64967,0.186055,0.333654,-1.85309,-2.37163e+66,1.66051e+67,4.90781e+67,-6.0643e+65,4.1735e+66,1.26104e+67
25.8,9354.11,-18.8777,-616.317,15.708,0.54776,2.91174,-0.96611,0.669739,3.13037,-1.69403e+66,2.28954e+68,-1.48014e+68,-9.45236e+65,4.99643e+67,-1.69925e+67
26,9357.93,-9.69986,-620.301,15.708,0.82014,-0.287234,0.333578,0.800915,-0.34764,4.25619e+66,3.31812e+68,-3.93017e+68,-9.39983e+64,1.16327e+68,-9.55958e+67
26.2,9360.43,1.33056,-651.653,15.708,0.974308,-2.72067,0.217982,0.962585,-2.73594,2.36514e+67,2.38195e+69,-2.63774e+69,4.63629e+66,5.92717e+68,-6.23143e+68
26.4,9364.08,11.9478,-627.102,15.708,0.988042,2.09704,0.318722,0.926532,2.14243,1.36881e+68,-5.00624e+69,5.80909e+68,3.20124e+67,-4.08531e+68,-5.06961e+68
26.6,9376.8,19.2803,-609.92,15.708,0.859362,1.3257,1.10972,0.639875,1.49942,9.10363e+68,-1.75988e+70,-9.37313e+69,2.14085e+68,-3.92829e+69,-2.38159e+69
26.8,9403.77,39.567,-641.783,15.708,0.606816,-2.97891,2.354,1.77035,-2.78061,2.65238e+69,-1.25191e+71,3.50229e+70,7.44561e+68,-2.89665e+70,4.623e+69
27,9512.32,32.844,-640.529,15.708,0.266806,0.65589,9.47239,-0.586694,0.109517,-5.38912e+68,-4.5256e+70,5.24975e+70,6.36779e+68,-3.80177e+70,1.51225e+70
27.2,9526.94,26.3718,-671.949,15.708,-0.111661,2.5426,1.27624,-0.564808,-2.74199,-1.82506e+70,-5.24364e+71,9.27617e+71,-3.01335e+69,-1.42891e+71,2.00646e+71
27.4,9542.67,32.303,-641.216,15.708,-0.474034,-2.34725,1.37242,0.517598,2.68198,-9.61713e+70,2.61718e+72,3.50948e+71,-2.22476e+70,3.80546e+71,2.70836e+71
27.6,9543.14,40.4383,-626.607,15.708,-0.768081,-0.981198,0.040953,0.709937,1.27485,-3.25562e+71,6.67141e+72,3.03344e+72,-8.73601e+70,1.71483e+72,8.77524e+71
