Time,phi,theta,psi,p,q,r,phi_dot,theta_dot,psi_dot,V_NED_x,V_NED_y,V_NED_z,Pos_NED_x,Pos_NED_y,Pos_NED_z
12.400000,8650.380253,-34.642030,-642.895453,900.000000,6.876674,-141.713830,-6.564914,29.446702,-174.055509,-8.413591,15.689293,-4.600135,50.690353,9.407404,1.736497
12.600000,8638.757929,-28.377306,-611.090735,900.000000,27.583756,138.871449,-58.111621,31.323617,159.023589,12.472871,-6.102124,-11.539354,53.184927,8.186980,-0.571374
12.800000,8637.389748,-19.137261,-600.677104,900.000000,44.314995,49.335549,-6.840908,46.200227,52.068158,9.165756,-2.498487,-10.567493,55.018079,7.687282,-2.684872
13.000000,8644.474736,-7.069123,-635.608175,900.000000,54.658796,-171.689809,35.424942,60.340691,-174.655356,21.603788,-16.009527,-14.731040,59.338836,4.485377,-5.631080
13.200000,8643.669381,3.500715,-621.903262,900.000000,57.124235,64.873739,-4.026775,52.849192,68.524562,-2.482835,1.008016,2.532364,58.842269,4.686980,-5.124608
13.400000,8649.703572,11.029792,-595.030332,900.000000,51.355949,128.535334,30.170956,37.645383,134.364651,1.239038,-11.231006,9.974678,59.090077,2.440779,-3.129672
13.600000,8650.074239,23.690859,-624.781407,900.000000,38.185363,-150.376363,1.853336,63.305333,-148.755373,-14.414015,2.333477,18.526568,56.207274,2.907474,0.575641
13.800000,8678.866202,29.256671,-629.171530,900.000000,19.510848,-28.503902,143.959812,27.829062,-21.950616,-2.634624,-2.805681,6.740026,55.680349,2.346338,1.923647
14.000000,8724.392224,-1.579856,-616.910704,900.000000,-1.975905,169.337362,227.630112,-154.182636,61.304133,-17.317119,15.982045,8.903193,52.216925,5.542747,3.704285
14.200000,8745.389783,15.095975,-621.425230,900.000000,-23.177857,-84.140522,104.987792,83.379156,-22.572633,2.477237,2.720133,-6.412025,52.712373,6.086773,2.421880
14.400000,8807.425590,35.492936,-609.507739,900.000000,-41.039018,-113.366485,310.179038,101.984804,59.587453,-1.600850,11.200378,-9.150456,52.392203,8.326849,0.591789
14.600000,8808.503163,40.070420,-651.417322,900.000000,-52.984933,159.552719,5.387865,22.887423,-209.547913,14.791464,-1.456294,-20.088517,55.350495,8.035590,-3.425914
14.800000,8802.912461,50.837523,-653.189952,900.000000,-57.293750,7.230875,-27.953510,53.835514,-8.863148,-1.509073,4.886505,-2.698560,55.048681,9.012891,-3.965626
15.000000,8730.751437,59.469717,-681.113668,900.000000,-53.344410,-164.362749,-360.805120,43.160968,-139.618579,13.350152,-16.756962,-2.641534,57.718711,5.661499,-4.493933
15.200000,8752.567133,57.979645,-664.566373,900.000000,-41.706159,102.104400,109.078480,-7.450359,82.736474,0.304714,-10.129303,9.592857,57.779654,3.635638,-2.575362
15.400000,8746.046436,61.804551,-655.164867,900.000000,-24.056501,96.442171,-32.603484,19.124532,47.007530,7.600443,-13.662294,2.516050,59.299743,0.903179,-2.072152
15.600000,8498.571009,61.371682,-622.778662,900.000000,-2.939407,-166.258423,-1237.377135,-2.164347,161.931022,-14.925142,5.797721,15.979958,56.314714,2.062724,1.123840
15.800000,8511.367459,61.197187,-622.508782,900.000000,18.601364,14.154120,63.982247,-0.872478,1.349402,-2.456355,1.147565,2.432810,55.823443,2.292237,1.610402
16.000000,8668.319571,48.736851,-624.719623,900.000000,37.460988,156.843001,784.760562,-62.301677,-11.054208,-14.553699,17.244592,4.276455,52.912703,5.741155,2.465693
16.200000,8812.417598,57.569092,-607.076990,900.000000,50.921092,-118.487206,720.490135,44.161202,88.213168,-0.365291,11.680327,-10.538924,52.839645,8.077220,0.357908
16.400000,8823.299235,52.024603,-593.091484,900.000000,57.041575,-78.024464,54.408186,-27.722445,69.927530,-9.632437,13.052343,1.267243,50.913158,10.687689,0.611357
16.600000,8847.652022,38.931290,-626.698832,900.000000,54.940248,170.389637,121.763931,-65.466563,-168.036739,15.894486,-10.541651,-12.800179,54.092055,8.579359,-1.948679
16.800000,8829.564806,29.939099,-620.771518,900.000000,44.919990,-35.319941,-90.436079,-44.960954,29.636567,9.382124,-9.315456,-4.573494,55.968480,6.716268,-2.863378
17.000000,8829.348083,19.531670,-589.824816,900.000000,28.425093,-146.894560,-1.083616,-52.037146,154.733513,18.398782,-15.942358,-11.113693,59.648236,3.527796,-5.086116
17.200000,8817.514364,18.978042,-618.062339,900.000000,7.833084,133.035253,-59.168593,-2.768138,-141.187618,-4.072385,-5.597306,10.735234,58.833759,2.408335,-2.939070
17.400000,8816.692494,21.143016,-630.635898,900.000000,-13.887963,58.398558,-4.109349,10.824866,-62.867793,3.307412,-8.117184,2.843644,59.495242,0.784898,-2.370341
17.600000,8827.016149,25.926871,-592.657247,900.000000,-33.607238,-171.882391,51.618273,23.919275,189.893253,-17.457995,9.830570,15.474763,56.003642,2.751012,0.724612
17.800000,8819.438365,35.779344,-605.534771,900.000000,-48.482463,55.938838,-37.888918,49.262367,-64.387617,-10.215838,10.842119,4.260589,53.960475,4.919436,1.576730
18.000000,8818.711797,43.538216,-642.387137,900.000000,-56.369563,134.671477,-3.632843,38.794359,-184.261834,-18.527346,13.676745,13.248581,50.255006,7.654785,4.226446
18.200000,8796.177974,48.808314,-599.522541,900.000000,-56.131715,-145.523267,-112.669114,26.350491,214.322983,8.695036,0.341174,-12.131105,51.994013,7.723020,1.800225
18.400000,8860.386862,55.042145,-598.647267,900.000000,-47.803202,-37.868359,321.044441,31.169153,4.376368,4.776756,3.154999,-9.341510,52.949364,8.354020,-0.068077
18.600000,8990.024944,41.408508,-609.055548,900.000000,-32.584472,170.713570,648.190406,-68.168185,-52.041404,17.930740,-4.633846,-20.574626,56.535512,7.427250,-4.183002
18.800000,8905.305173,30.863775,-618.471117,900.000000,-12.669109,-75.691529,-423.598851,-52.723665,-47.077845,3.893760,-6.071196,0.149193,57.314264,6.213011,-4.153163
19.000000,8854.642785,12.994340,-605.729921,900.000000,9.072343,-120.363024,-253.311942,-89.347175,63.705982,13.534987,-12.850482,-6.950442,60.021262,3.642915,-5.543252
19.200000,8827.716701,18.254905,-638.150620,900.000000,29.506134,155.757873,-134.630420,26.302825,-162.103498,-8.632178,-3.521219,14.675100,58.294826,2.938671,-2.608232
19.400000,8822.984119,9.430848,-642.372408,900.000000,45.686995,16.751773,-23.662911,-44.120281,-21.108939,-5.706206,-2.083763,9.551793,57.153585,2.521918,-0.697873
19.600000,8824.064144,-3.906631,-609.728695,900.000000,55.282662,-166.901272,5.400127,-66.687397,163.218566,-17.016879,2.094611,21.311430,53.750209,2.940840,3.564413
19.800000,8830.236548,-13.124309,-629.972676,900.000000,56.910045,94.272147,30.862020,-46.088390,-101.219906,1.081942,3.599231,-4.642355,53.966597,3.660687,2.635942
20.000000,8851.704149,-15.685015,-653.638347,900.000000,50.334575,104.190766,107.338004,-12.803528,-118.328355,-8.332938,13.387148,-0.600039,52.300010,6.338116,2.515934
20.200000,8927.814777,-43.946475,-641.098924,900.000000,36.504024,-163.580589,380.553141,-141.307300,62.697116,5.050963,11.350922,-16.314959,53.310202,8.608301,-0.747058
20.400000,8971.777200,-42.346763,-641.867930,900.000000,17.411887,4.624212,219.812112,7.998559,-3.845032,0.273437,3.191131,-3.104439,53.364890,9.246527,-1.367946
20.600000,8988.300303,-37.547485,-606.637654,900.000000,-4.189950,160.504530,82.615516,23.996386,176.151384,16.226392,-5.805554,-16.726654,56.610168,8.085416,-4.713276
20.800000,8989.763381,-41.083908,-634.525287,900.000000,-25.187860,-111.392973,7.315392,-17.682114,-139.438168,2.123395,-8.774752,4.744949,57.034847,6.330466,-3.764287
21.000000,8978.785280,-47.353997,-657.650059,900.000000,-42.555263,-86.405128,-54.890505,-31.350443,-115.623858,7.883868,-12.897573,0.700647,58.611621,3.750951,-3.624157
21.200000,8984.097548,-52.574750,-613.928033,900.000000,-53.788872,168.870282,26.561338,-26.103765,218.610128,-3.872093,-13.783551,16.381224,57.837202,0.994241,-0.347912
21.400000,9093.373317,-60.533665,-610.935650,900.000000,-57.269506,-25.928592,546.378844,-39.794577,14.961915,2.259859,-1.914518,-1.319365,58.289174,0.611337,-0.611785
21.600000,9074.598821,-64.793022,-578.868856,900.000000,-52.495478,-151.622398,-93.872478,-21.296784,160.333974,-16.274094,10.729055,12.222017,55.034355,2.757148,1.832618
21.800000,9439.087049,-61.803483,-593.559883,900.000000,-40.154900,126.788895,1822.441139,14.947696,-73.455137,-9.340686,16.393352,-1.928935,53.166218,6.035818,1.446831
22.000000,9640.943417,-54.949504,-581.911340,900.000000,-22.026510,67.281518,1009.281840,34.269893,58.242716,-10.402573,9.691690,5.126592,51.085703,7.974156,2.472149
22.200000,9497.846491,-35.304551,-601.434496,900.000000,-0.723282,-171.545042,-715.484628,98.224767,-97.615783,7.646087,8.040349,-16.150517,52.614921,9.582226,-0.757954
22.400000,9387.792190,-41.577791,-595.534487,900.000000,20.684198,46.831471,-550.271509,-31.366200,29.500044,3.488411,-2.495834,-2.323887,53.312603,9.083059,-1.222731
22.600000,9390.954026,-36.961269,-567.283714,900.000000,39.110317,140.392413,15.809181,23.082607,141.253868,16.468202,-9.690974,-12.842895,56.606243,7.144865,-3.791310
22.800000,9371.840603,-20.189398,-593.017274,900.000000,51.899186,-140.221508,-95.567114,83.859358,-128.667801,11.082140,-18.160057,1.664139,58.822671,3.512853,-3.458483
23.000000,9367.059500,-7.463642,-600.831229,900.000000,57.207455,-47.116063,-23.905515,63.628778,-39.069773,9.909061,-5.992541,-7.331139,60.804484,2.314345,-4.924710
23.200000,9363.841756,0.460542,-565.637234,900.000000,54.270004,171.563450,-16.088722,39.620921,175.969972,-12.053816,-2.201906,16.689872,58.393720,1.873964,-1.586736
23.400000,9363.701774,10.030891,-578.502575,900.000000,43.510230,-67.009170,-0.699910,47.851745,-64.326705,-11.748177,6.443342,9.228699,56.044085,3.162632,0.259004
23.600000,9358.916303,16.118418,-604.417248,900.000000,26.479015,-126.988470,-23.927355,30.437634,-129.573365,-15.139663,3.193283,16.351797,53.016152,3.801289,3.529363
23.800000,9371.427006,14.940692,-572.955682,900.000000,5.631190,151.482809,62.553516,-5.888630,157.307831,-5.150461,13.944786,-5.869615,51.986060,6.590246,2.355440
24.000000,9384.560579,10.304933,-568.838596,900.000000,-16.028298,26.221023,65.667866,-23.178798,20.585428,-4.712076,5.397314,1.146271,51.043645,7.669709,2.584694
24.200000,9403.117635,21.723355,-602.461059,900.000000,-35.377513,-168.925221,92.785279,57.092114,-168.112311,11.381581,4.489798,-17.853647,53.319961,8.567668,-0.986035
24.400000,9437.500029,2.258310,-603.892247,900.000000,-49.627514,86.149242,171.911971,-97.325226,-7.155941,13.453859,-7.588275,-10.284422,56.010733,7.050013,-3.042920
24.600000,9408.092660,-22.110514,-606.237002,900.000000,-56.724347,111.618129,-147.036844,-121.844119,-11.723777,12.592472,0.443536,-16.332055,58.529227,7.138720,-6.309331
24.800000,9384.390878,-14.421777,-639.963410,900.000000,-55.645095,-160.398420,-118.508914,38.443682,-168.632041,-0.325904,-11.042017,10.377420,58.464047,4.930317,-4.233847
25.000000,9368.900903,-23.076170,-643.618801,900.000000,-46.545317,-4.919953,-77.449873,-43.271962,-18.276952,-0.658623,-6.975952,7.076841,58.332322,3.535127,-2.818478
25.200000,9354.507755,-28.852788,-606.995232,900.000000,-30.736629,163.671208,-71.965738,-28.883093,183.117842,-6.130447,-11.841651,17.955368,57.106233,1.166796,0.772595
25.400000,9363.046225,-30.375708,-630.953810,900.000000,-10.497652,-103.955305,42.692348,-7.614601,-119.792890,-8.554091,7.530957,4.059498,55.395414,2.672988,1.584495
25.600000,9365.178264,-26.552313,-652.188693,900.000000,11.254427,-94.519395,10.660194,19.116979,-106.174412,-11.208527,3.493807,11.111106,53.153709,3.371749,3.806716
25.800000,9354.107459,-18.877673,-616.317324,900.000000,31.384325,166.830283,-55.354024,38.373199,179.356846,-2.489180,14.546424,-10.254002,52.655873,6.281034,1.755916
26.000000,9357.929984,-9.699861,-620.300983,900.000000,46.990575,-16.457302,19.112627,45.889062,-19.918299,1.898822,6.497568,-8.275798,53.035638,7.580547,0.100756
26.200000,9360.427871,1.330555,-651.652522,900.000000,55.823739,-155.882768,12.489434,55.152079,-156.757696,3.190028,14.180985,-16.598815,53.673643,10.416744,-3.219007
26.400000,9364.080161,11.947829,-627.102085,900.000000,56.610628,120.151634,18.261448,53.086371,122.752185,5.618843,-8.986588,1.143108,54.797412,8.619427,-2.990385
26.600000,9376.796583,19.280256,-609.920043,900.000000,49.237822,75.957042,63.582111,36.662134,85.910210,11.305681,-9.539775,-5.580636,57.058548,6.711472,-4.106513
26.800000,9403.771392,39.567016,-641.783478,900.000000,34.768017,-170.678801,134.874047,101.433799,-159.317173,10.213936,-20.454987,6.369012,59.101335,2.620474,-2.832710
27.000000,9512.316964,32.843997,-640.528504,900.000000,15.286850,37.579717,542.727861,-33.615094,6.274873,-0.630625,-2.290743,2.908075,58.975210,2.162326,-2.251095
27.200000,9526.941596,26.371773,-671.949341,900.000000,-6.397721,145.680504,73.123160,-32.361125,-157.104186,-6.460022,-8.054793,15.407979,57.683206,0.551367,0.830501
27.400000,9542.668374,32.303005,-641.216108,900.000000,-27.160142,-134.487431,78.633887,29.656165,153.666163,-10.383774,12.094016,1.824168,55.606451,2.970170,1.195334
27.600000,9543.137661,40.438283,-626.607450,900.000000,-44.007778,-56.218504,2.346437,40.676390,73.043293,-10.696147,9.343193,4.784156,53.467221,4.838809,2.152166
27.800000,9557.602885,44.964278,-674.204690,900.000000,-54.512258,171.884381,72.326118,22.629972,-237.986202,-12.787568,21.562839,-4.692752,50.909708,9.151377,1.213615
28.000000,9559.139148,53.558815,-659.600695,900.000000,-57.159497,-58.120216,7.681316,42.972688,73.019973,1.627242,-2.033005,-0.129726,51.235156,8.744776,1.187670
28.200000,9508.154709,53.000977,-626.048326,900.000000,-51.567929,-133.222398,-254.922194,-2.789190,167.761848,11.255272,0.950887,-15.164417,53.486211,8.934953,-1.845214
28.400000,9607.899805,42.754935,-658.251139,900.000000,-38.543507,146.740708,498.725480,-51.230210,-161.014065,17.904679,-14.410351,-9.132803,57.067146,6.052883,-3.671774
28.600000,9568.395242,46.206516,-660.945834,900.000000,-19.963534,35.609430,-197.522818,17.257903,-13.473477,7.583242,-2.831525,-7.045930,58.583795,5.486578,-5.080960
28.800000,9547.418551,41.134316,-625.380169,900.000000,1.493927,-170.428355,-104.883454,-25.360999,177.828327,7.056270,-17.162055,8.127428,59.995049,2.054167,-3.455474
29.000000,9544.485941,35.948591,-644.220923,900.000000,22.736057,77.760731,-14.663049,-25.928626,-94.203773,-6.000899,2.227406,5.604743,58.794869,2.499649,-2.334526
29.200000,9536.740285,26.468633,-671.181328,900.000000,40.701076,118.701361,-38.728283,-47.399788,-134.802026,-10.415717,-1.459191,15.020579,56.711726,2.207810,0.669590
29.400000,9545.673330,14.391640,-638.275420,900.000000,52.799559,-156.721725,44.665229,-60.384966,164.529543,-19.678485,14.900073,11.172765,52.776028,5.187825,2.904143
29.600000,9543.873490,2.744112,-636.266644,900.000000,57.287663,-14.448949,-8.999204,-58.237642,10.043876,-3.823872,-1.316476,6.474729,52.011254,4.924530,4.199089
29.800000,9545.142643,-5.649611,-670.226018,900.000000,53.518488,166.333269,6.345768,-41.968614,-169.796866,-0.857372,13.105507,-12.435614,51.839780,7.545631,1.711966
30.000000,9544.362019,-15.654599,-651.416334,900.000000,42.035310,-96.197131,-3.903125,-50.024938,94.048419,10.073899,0.246386,-13.808366,53.854559,7.594908,-1.049707
30.200000,9540.314786,-21.553454,-630.077394,900.000000,24.493282,-102.342250,-20.236161,-29.494274,106.694697,4.037997,7.626248,-13.238055,54.662159,9.120158,-3.697318
30.400000,9562.888344,-16.440503,-664.396523,900.000000,3.420863,164.275927,112.867789,25.564755,-171.595643,15.170605,-14.848007,-5.390021,57.696280,6.150556,-4.775323
30.600000,9590.425244,-14.306509,-661.084441,900.000000,-18.144630,-6.935272,137.684499,10.669967,16.560408,2.889820,-2.526746,-1.341028,58.274244,5.645207,-5.043528
30.800000,9671.556380,-40.927578,-650.151551,900.000000,-37.094807,-159.662535,405.655681,-133.105343,54.664451,2.636150,-14.466475,11.629269,58.801474,2.751912,-2.717674
31.000000,9718.516775,-41.321428,-629.388754,900.000000,-50.698245,113.143932,234.801971,-1.969254,103.813984,-11.164329,-0.201814,15.657010,56.568608,2.711550,0.413728
31.200000,9723.120401,-50.839853,-603.233797,900.000000,-56.994183,84.398382,23.018131,-47.592124,130.774787,-0.167063,-9.747347,10.289985,56.535195,0.762080,2.471725
31.400000,9666.485526,-52.820048,-652.932846,900.000000,-55.075141,-169.286339,-283.174373,-9.900974,-248.495248,-11.608598,15.674448,-0.235239,54.213476,3.896970,2.424677
31.600000,9709.315533,-51.877023,-650.909850,900.000000,-45.217726,28.212101,214.150034,4.715125,10.114982,-4.160349,9.268563,-3.912958,53.381406,5.750683,1.642085
